Date,Open,High,Low,Close,Volume,Trend,Nextdaytrend
200213,403.05,404.89,396.29,396.63,2765029,0,1
190213,398.39,403.9,398.04,403.83,2932924,1,1
150213,394.09,397.03,393.93,396.84,2729917,1,1
140213,390.25,394.76,389.27,394.3,1735219,1,1
130213,390.46,393.07,390.37,391.82,1198170,1,0
120213,391.27,394.34,390.07,390.74,1858945,0,1
110213,389.59,391.89,387.26,391.6,2167656,1,1
80213,390.46,393.73,390.17,393.08,3024853,1,1
70213,385.23,389.79,383.13,387.36,2840506,1,1
60213,379.91,386.87,379.63,385.47,2079687,1,1
50213,380.95,385.94,380.11,383.25,1870716,1,0
40213,384.23,385.62,379.51,379.89,3041242,0,1
10213,379.5,388.7,379.4,388.2,3746165,1,1
310113,375.63,379.19,375.5,378.22,1634556,1,1
300113,377.25,380.86,376.83,377.29,1732972,1,1
290113,373.75,378.85,373.64,377.22,1747734,1,0
280113,376.26,378.18,374.32,375.74,1627833,0,1
250113,375.76,379.62,375.5,377.21,2225811,1,1
240113,370.99,378.79,370.62,377.29,3383596,1,1
230113,368.36,374.87,368.26,371.12,5911865,1,0
220113,352.68,353.02,348.11,351.79,3792336,0,0
180113,355.54,356.74,351.02,352.61,3226898,0,0
170113,359.21,360.18,355.87,356.02,2212357,0,0
160113,361.56,362.53,357.19,357.95,2024991,0,1
150113,360.02,367.87,356.41,362.83,3927990,1,0
140113,368.87,371.47,361.54,361.99,2864106,0,0
110113,371.37,371.58,368.52,370.36,1285125,0,0
100113,371.79,372.87,367.12,371.11,1835780,0,1
90113,366.5,369.54,364.66,369.43,2025751,1,0
80113,368.14,368.52,362.58,367.02,1676740,0,0
70113,368.09,370.06,365.66,367.74,1655967,0,1
40113,365.03,371.11,364.2,369.35,2763552,1,0
30113,362.83,366.33,360.72,362.2,2318140,0,1
20113,360.07,363.86,358.63,361.99,2542268,1,1
311212,350.35,355.64,348.35,354.04,1997733,1,0
281212,351.2,353.81,350.36,350.36,1403926,0,0
271212,353.92,354.77,349.65,353.5,1647392,0,1
261212,354.39,356.8,351.56,354.79,1182572,1,0
241212,357.61,357.95,354.09,355.1,841931,0,1
211212,357.34,359.77,355.62,358.17,3527849,1,0
201212,361.99,362.69,358.84,361.54,1657153,0,0
191212,360.72,361.86,358.7,360.42,1919799,0,1
181212,358.66,364.91,357.88,360.9,3005138,1,1
171212,353.1,369.51,352.36,360.75,3036763,1,1
141212,349.93,354.26,349.56,351.33,2130595,1,0
131212,358.32,358.6,350.12,351.7,3446306,0,0
121212,349.96,352.11,347.09,349.13,2426299,0,1
111212,345.34,351.31,344.2,348.79,2687956,1,1
101212,343.04,346.17,342.24,343.05,1366866,1,0
71212,347.85,348.79,341.55,342.45,1919476,0,1
61212,344.14,348.15,342.6,345.91,1462216,1,0
51212,346.42,347.6,341.51,344.25,1862735,0,0
41212,347.85,348.1,343.19,345.86,1991605,0,0
31212,351.47,353.3,347.4,347.97,2193948,0,1
301112,346,349.96,343.19,349.53,3164441,1,1
291112,344.23,347.3,341.34,346.29,2780544,1,1
281112,334.34,342.8,332.28,342.18,3041940,1,1
271112,330.42,337.84,329.33,335.69,2509598,1,0
261112,333.55,333.83,329.84,330.91,2205527,0,0
231112,335.32,335.33,333.38,334.32,922477,0,0
211112,334.83,335.23,330.53,333.27,2113011,0,1
201112,335.09,339.34,332.62,335.32,2089086,1,1
191112,328.18,334.79,328.09,334.44,2369716,1,1
161112,323.32,326.83,318.32,323.91,3438500,1,0
151112,325.32,330.33,322.27,323.95,1848939,0,0
141112,330.66,331.42,325.58,326.6,1668322,0,0
131112,331.83,334.13,329.44,329.86,1594639,0,1
121112,332.21,335.23,330.77,333.28,1405870,1,1
91112,327.65,334.5,325.48,331.85,3114084,1,0
81112,335.44,336.08,325.94,326.47,2598676,0,0
71112,337.84,339.46,333.58,333.89,2232438,0,0
61112,343.08,343.59,339.11,341.2,1582936,0,0
51112,342.59,343.77,338.12,341.82,1635894,0,0
21112,347.74,348.12,344.03,344.3,2324569,0,1
11112,340.09,345.8,339.7,344.14,2050471,1,1
311012,340.27,340.84,337.84,340.49,1537001,1,0
261012,338.59,341.86,335.94,337.91,1950865,0,0
251012,340.34,341.34,337.09,339.22,2403696,0,0
241012,343.74,343.84,337.97,338.99,2496411,0,1
231012,336.34,344.01,336.34,340.52,2916978,1,0
221012,340.85,342.66,335.18,339.67,4057872,0,0
191012,353.14,353.7,336.34,341.24,11483428,0,0
181012,378.15,380.09,338.34,347.85,12442346,0,1
171012,372.35,378.55,370.5,378.12,2292819,1,1
161012,370.44,373.87,368.6,372.72,2058468,1,0
151012,371.34,372.29,365.72,370.86,3020098,0,0
121012,376.3,377.81,372.42,372.75,2406787,0,0
111012,376.83,379.63,375.52,376.12,2383987,0,1
101012,371.3,374.14,369.51,372.65,2041203,1,0
91012,380.22,381.04,371.64,372.42,3003884,0,0
81012,380.88,382.17,377.45,379.3,1958625,0,0
51012,385.74,387.58,382.88,384.21,2737751,0,1
41012,381.76,385.33,380.08,384.41,2454496,1,1
31012,378.24,382.34,376.48,381.63,2208639,1,0
21012,382.98,383.38,375.51,378.87,2790375,0,1
11012,379.9,382.88,378.48,381.27,3168477,1,1
280912,377.45,380.03,375.95,377.63,2784091,1,0
270912,380.35,381.8,376.2,378.63,3932272,0,1
260912,375.3,381,370.87,377.11,5674334,1,0
250912,376.9,382.83,374.2,374.95,6061033,0,1
240912,365.87,375.4,365.49,375.06,3565837,1,1
210912,366.47,367.83,365.43,367.36,6360376,1,1
200912,362.6,366.06,360.97,364.42,2907854,1,1
190912,359.11,364.64,358.56,364.11,3098782,1,1
180912,354.24,359.69,353.74,359.5,2067249,1,1
170912,354.41,356.8,352.85,355.34,1508307,1,1
140912,355.15,356.86,353.86,355.19,2618874,1,1
130912,346.89,354.85,345.62,353.37,2659302,1,1
120912,345.05,347.8,340.78,345.78,2642260,1,0
110912,349.33,350.68,345.85,346.44,1874004,0,0
100912,355.23,356.76,349.54,350.74,2560067,0,1
70912,350.35,356.48,349.18,353.43,3236308,1,1
60912,343.32,350.29,342.71,350.05,3044450,1,1
50912,340.34,343.59,339.91,340.7,1708169,1,0
40912,342.62,342.84,337.09,340.86,1889613,0,1
310812,342.34,344.63,340.36,342.89,2127125,1,0
300812,342.46,344.04,340.43,341.18,1627704,0,1
290812,339.02,344.84,338.41,344.35,2991037,1,1
280812,332.83,339.15,332.7,338.96,2058938,1,1
270812,331.83,336.34,329.95,334.94,2614131,1,1
240812,338.14,340.57,337.38,339.65,1429267,1,1
230812,337.47,340.58,335.84,338.74,1784453,1,1
220812,334.02,340.64,333.68,338.93,1909262,1,0
210812,336.89,339.34,331.42,335.09,2222805,0,1
200812,338.09,339.77,336.67,338.11,1758421,1,1
170812,337.4,338.96,336.19,338.91,2177896,1,1
160812,334.09,337.66,333.87,336.77,1717691,1,0
150812,335.48,337.46,332.38,334.1,2411100,0,1
140812,329.95,336.76,329.83,334.66,3662178,1,1
130812,324.03,330.41,323.66,330.34,3268073,1,1
100812,319.61,321.44,318.38,321.32,1434408,1,0
90812,322.58,323.51,321.08,321.5,1070288,0,1
80812,319.84,323.26,319.57,321.44,1322386,1,0
70812,321.22,322.45,318.55,320.59,1982695,0,1
60812,320.12,325.01,319.93,321.73,1782494,1,1
30812,320.32,322.18,318.39,320.99,1897446,1,1
20812,313.07,319.33,312.02,314.69,1977690,1,0
10812,318.97,320.07,316.01,316.66,1844556,0,1
310712,314.44,318.57,314.42,316.8,1865890,1,0
300712,318.34,321.62,315.06,316.47,2186717,0,1
270712,309.75,317.82,309.06,317.8,3550174,1,0
260712,307.81,308.74,305.32,306.99,1687485,0,0
250712,304.46,307,302.99,304.3,1822973,0,0
240712,307.81,309.27,302.47,304.09,2012189,0,1
230712,300.54,309.48,299.42,308.06,3561818,1,1
200712,304.68,306.78,299.39,305.72,6463748,1,1
190712,293.36,299.54,293.29,296.83,4674637,1,1
180712,288.78,292.14,288.35,290.67,1550950,1,0
170712,289.5,290.63,284.48,288.65,1681568,0,0
160712,288.47,289.88,286.18,287.75,1462861,0,1
130712,286.36,289.86,284.56,288.55,1976558,1,1
120712,283.84,286.25,281.33,285.53,2310094,1,0
110712,288.44,289.21,282.75,285.88,3500946,0,0
100712,295.39,296.51,289.66,291.14,1923015,0,1
90712,292.77,294.59,290.92,293.3,1715020,1,0
60712,296.52,297.06,291.7,293.28,2162328,0,1
50712,294.67,300.33,294.56,298.26,2345901,1,1
30712,290.3,294.5,289.29,294.21,1190525,1,0
20712,291.2,291.79,288.54,290.53,1655563,0,1
290612,287.77,290.36,286.39,290.33,2522562,1,0
280612,283.23,283.4,278.88,282.44,1922064,0,1
270612,284.13,287.28,283.29,284.94,1692446,1,1
260612,281.66,283.58,280.02,282.62,1351151,1,0
250612,283.95,284.33,278.95,280.63,1582036,0,1
220612,284.28,286.03,283.19,286.03,2229125,1,0
210612,290.21,290.21,282.15,282.89,2011322,0,0
200612,290.19,290.29,287.04,289.04,2346698,0,1
190612,287.08,292.43,286.85,291.06,2076629,1,1
180612,281.59,287.39,279.9,285.71,2497864,1,1
150612,280.45,282.54,278.82,282.54,3002511,1,0
140612,280.93,282.82,278.54,279.8,2345107,0,0
130612,281.14,283.78,279.62,280.83,1954607,0,0
120612,285.17,285.44,279.57,282.83,3224142,0,0
110612,292.4,292.95,283.63,284.53,2662269,0,1
80612,288.21,290.79,287.58,290.52,1410366,1,0
70612,294.09,294.24,288.91,289.4,1759532,0,1
60612,288.53,291.28,287.09,290.58,2096173,1,0
50612,288.01,289.35,283.52,285.49,2340477,0,1
40612,285.4,290.54,285.29,289.58,2433786,1,0
10612,286.18,286.61,284.46,285.78,3058314,0,0
310512,294.65,295.29,289.79,290.72,2969455,0,1
300512,294.37,296.25,292.06,294.41,1906629,1,0
290512,298.2,299.86,294.45,297.47,2606651,0,0
250512,300.8,301.17,294.43,296.06,3582472,0,0
240512,304.88,306.27,299.73,302.13,1892185,0,1
230512,301.13,305.1,298.86,305.03,3178016,1,0
220512,307.03,307.21,298.3,300.7,3052748,0,1
210512,300.56,308.16,300.3,307.36,3075829,1,0
180512,312.86,316.53,298.65,300.5,5976129,0,0
170512,317.23,319.24,310.93,311.84,3354518,0,1
160512,309.29,315.37,308.28,314.78,4837424,1,1
150512,302.98,307.81,302.18,305.86,2102339,1,1
140512,300.69,304.55,300.59,302.3,1824733,1,0
110512,305.48,307.58,302.69,302.92,2099726,0,1
100512,306.79,308.4,305.42,307.14,1535877,1,1
90512,303.71,308.5,301.21,304.88,2329546,1,1
80512,303.07,308.76,300.65,306.7,2678485,1,1
70512,297.8,305.59,297.8,304.08,1994515,1,0
40512,303.26,304.25,298.7,298.78,2207360,0,1
30512,305.11,307.72,304.78,305.82,1868187,1,1
20512,300.9,304.36,300.61,303.93,1611434,1,1
10512,302.2,306.11,300.4,302.52,2002424,1,0
300412,306.8,308.35,300.6,302.73,2407213,0,0
270412,307.82,308.68,305.61,307.8,1636399,0,1
260412,305.76,309.31,305.15,308.04,2093733,1,1
250412,302.3,305.98,301.74,305.16,1821042,1,1
240412,299.42,303.62,298.96,300.94,1933303,1,1
230412,296.75,299.52,295.4,299.1,2197933,1,0
200412,302.43,304.73,298.21,298.33,3058961,0,0
190412,303.15,308.44,299.8,299.95,3295787,0,0
180412,304.33,306.71,301.71,304.03,2670380,0,1
170412,304.58,309.15,303.81,305.09,3024414,1,0
160412,311.81,312.22,301.13,303.34,5693458,0,0
130412,324.1,324.82,312.08,312.61,8163012,0,1
120412,321.5,326.9,320.45,325.83,5756582,1,1
110412,317.3,318.32,315.97,318.3,2200268,1,0
100412,317.08,317.57,312.59,313.74,2485078,0,1
90412,314.55,317.98,312.96,315.74,2183535,1,1
50412,316.44,318.53,314.6,316.48,2319712,1,0
40412,319.54,319.82,315.87,317.89,1628272,0,0
30412,323.03,324.3,319.64,321.63,2044857,0,1
20412,320.71,324.07,317.74,323.78,2284338,1,0
300312,326.2,327.07,320.82,320.94,2312245,0,0
290312,327.05,328.62,322.47,324.53,1924315,0,1
280312,326.34,329.62,325.87,328.21,2538808,1,0
270312,323.84,327.08,322.72,323.83,2008804,0,1
260312,322.82,325.07,320.09,324.99,1821467,1,0
230312,323.62,324.57,320.77,321.62,1940335,0,1
220312,319.57,324.72,315.82,323.35,2410320,1,1
210312,317.62,324.02,316.57,320.31,2469637,1,1
200312,315.78,318.35,313.95,317.06,1540778,1,1
190312,311.87,318.95,310.93,317.31,2172971,1,1
160312,310.76,313.27,310.34,312.83,3050457,1,1
150312,308.61,312.06,307.72,310.88,2435340,1,1
140312,307.81,311.7,307.04,308.3,2936857,1,1
130312,304.68,309.23,303.08,309.2,2247354,1,1
120312,300.3,303.8,299.93,302.88,1669376,1,0
90312,304.28,306.26,300.3,300.43,2671524,0,0
80312,305.33,306.06,303.48,303.87,1345428,0,0
70312,304.83,305.9,303.23,303.7,1264892,0,0
60312,304.33,304.71,297.22,302.78,3175216,0,0
50312,310.53,311.56,306,307.43,1593250,0,0
20312,311.31,312.31,310.47,310.94,1573214,0,1
10312,311.44,313.16,309.38,311.51,2238010,1,0
290212,309.61,313.11,308.06,309.43,3136837,0,1
280212,305.3,310.19,304.14,309.5,2847797,1,1
270212,303.6,306.49,302.83,304.96,1814618,1,1
240212,303.98,306.13,303.06,305.25,1937074,1,0
230212,303.8,304.27,300.48,303.36,2055030,0,0
220212,306.29,308.7,303.66,304.27,1967855,0,1
210212,302.24,309.25,301.74,307.31,2481110,1,0
170212,302.79,304.12,301.5,302.62,2449229,0,1
160212,301.71,304.71,299.16,303.56,2530861,1,0
150212,306.77,306.77,301.58,303.08,2426960,0,0
140212,306.08,306.31,302.68,305.18,1803851,0,1
130212,305.56,307.23,305.32,306.41,1816551,1,0
100212,304.24,304.37,302.3,303.26,2325443,0,0
90212,306.32,307.56,304.8,306.04,2265433,0,1
80212,304.62,305.98,302.67,305.23,1836963,1,0
70212,303.88,305,302.18,303.69,2092035,0,1
60212,297.8,305.72,297.3,304.85,3679755,1,1
30212,295.63,298.83,294.32,298.46,3169260,1,1
20212,292.73,293.5,291.33,292.85,2414672,1,0
10212,292.76,293.04,289.86,290.71,2320950,0,0
310112,291.79,292.29,287.86,290.35,2142716,0,0
300112,289.31,290.29,286.99,289.13,2330967,0,1
270112,285.68,290.45,284.95,290.28,3618815,1,0
260112,286.28,287.53,282.56,284.33,3228004,0,0
250112,289.04,289.64,283.47,285.03,4988196,0,0
240112,293.45,294.13,289.29,290.76,3056391,0,0
230112,293.29,294.62,291.87,293.05,3413040,0,0
200112,295.56,295.8,291.14,293.29,10576774,0,0
190112,320.82,320.82,316.05,320.1,6305274,0,1
180112,313.63,317.32,311.37,316.77,2763190,1,0
170112,316.31,316.31,313.15,314.6,1909394,0,0
130112,313.44,313.79,310.84,312.81,2307338,0,0
120112,315.93,316.76,313.56,315.13,1875854,0,1
110112,312.06,315.01,310.87,313.29,2400582,1,0
100112,315.19,317.22,308.76,311.88,4395615,0,0
90112,323.57,323.82,310.93,311.54,5825720,0,0
60112,329.9,330.33,325.22,325.34,1438122,0,0
50112,331.4,332.32,328.44,329.83,3283277,0,1
40112,332.85,335.46,330.64,334.47,2864365,1,1
30112,326.8,334.41,326.51,333.04,3677850,1,1
301211,321.33,323.7,321.33,323.27,1782859,1,1
291211,321.07,321.82,317.92,321.52,1575595,1,0
281211,321.7,322.82,319.37,320.17,2127130,0,1
271211,316.34,322.57,316.32,320.45,1609052,1,1
231211,316.32,317.66,315.6,316.89,1453723,1,1
221211,314.29,316.18,313.82,315.16,1824156,1,0
211211,315.32,316.23,309.79,313.22,2498154,0,1
201211,314.31,316.24,314.31,315.5,2388184,1,0
191211,314.32,314.56,310.31,311.23,2144189,0,1
161211,312.47,314.97,311.05,313.29,4459782,1,0
151211,311.57,312.31,309.65,310.08,2409785,0,0
141211,311.24,312.47,306.55,309.34,3904882,0,0
131211,314.69,318.6,311.74,313.13,4028638,0,1
121211,311.25,313.4,310.46,313.01,2185234,1,1
91211,309.31,314.88,308.81,314.02,2768503,1,0
81211,310.83,314.04,307.96,308.33,2414400,0,1
71211,311.15,313.14,309.36,312.01,2257980,1,1
61211,311.81,314.62,310.43,312.2,2326518,1,0
51211,314.13,316.27,311.51,313.14,3198026,0,1
21211,308.83,312.31,308.44,310.49,4085965,1,1
11211,300.3,308.31,299.8,307.19,3621293,1,1
301111,299.27,300.05,296.34,299.99,3397279,1,0
291111,294.23,295.48,290.96,291.76,1832619,0,1
281111,289.97,294.7,288.54,294.39,2828967,1,0
251111,282.88,287.42,280.95,281.78,1562341,0,0
231111,287.96,290.42,285.34,285.34,2325986,0,0
221111,290.29,292.78,287.91,290.29,2405579,0,0
211111,294.17,294.54,286.33,290.76,3001666,0,0
181111,301.3,302.55,297.17,297.74,3287618,0,0
171111,305.33,306.45,298.69,300.74,3493472,0,0
161111,306.35,309.46,305.61,306.04,2610280,0,1
151111,306.71,309.35,305.56,308.59,2675961,1,1
141111,304.3,309.35,304.19,306.81,3188932,1,1
111111,300.95,306.35,299.6,304.48,3977320,1,0
101111,303.27,303.28,296.08,297.84,2868599,0,0
91111,302.43,305,299.63,300.78,3711062,0,1
81111,304.8,307.49,302.1,306.48,3029383,1,1
71111,296.96,304.69,296.41,304.47,3358867,1,1
41111,297.05,300.17,296.51,298.37,2835379,1,1
31111,293.79,299.05,292.15,299.05,2669745,1,0
21111,292.74,294.27,290.53,292.7,2121899,0,0
11111,290.34,293.05,288.66,289.61,3125199,0,0
311011,297.84,300.14,296.13,296.62,2557738,0,1
281011,297.56,301.45,297.42,300.37,2508147,1,1
271011,299.51,301.65,296.95,299.63,3780722,1,0
261011,295.07,295.39,286.72,293.45,2873690,0,0
251011,296.85,297.8,291.72,291.87,2540445,0,1
241011,293.65,300.28,293.54,298.51,3427548,1,1
211011,295.05,296.67,293.64,295.54,3394233,1,1
201011,291.24,294.74,290.04,292.13,3379069,1,0
191011,293.96,296.33,289.9,290.64,2931804,0,1
181011,290.39,296.58,288.99,295.55,3802493,1,0
171011,292.15,296.21,289.29,291.5,4008302,0,0
141011,300.03,300.1,294.08,296.14,8532242,0,1
131011,275.29,279.78,274.28,279.77,5687512,1,1
121011,274.34,277.89,272.59,274.52,3178044,1,1
111011,267,273.67,267,271.86,2853777,1,1
101011,262.85,269,261.86,268.85,2322903,1,0
71011,258.67,260.51,255.41,257.82,2856047,0,1
61011,254,257.87,251.55,257.61,3424623,1,1
51011,248.42,254.15,240.63,252.6,4534752,1,1
41011,245.26,251.97,240.54,251.2,4159130,1,0
31011,255.18,256.26,247.75,248.01,4473863,0,0
300911,260.37,262.26,257.45,257.78,2724908,0,0
290911,268.29,268.92,259.96,264.01,2907381,0,0
280911,271.02,272.28,264.11,264.68,2263403,0,1
270911,269.37,273.8,268.29,269.94,3010925,1,1
260911,263.89,266.73,256.88,266.21,2634234,1,1
230911,258.54,263.47,257.51,263.02,2778870,1,0
220911,263.39,264.65,257.26,260.59,4400586,0,0
210911,274.12,277.78,269.7,269.87,2516138,0,0
200911,274.98,279.54,271.61,273.59,2779078,0,1
190911,270.45,275.22,267.96,273.61,2471190,1,1
160911,272.67,273.69,271.84,273.61,3534779,1,1
150911,268.02,272.76,267.55,271.55,2961967,1,0
140911,266.56,268.74,263.17,266.3,2694739,0,0
130911,266.27,267.21,261.96,265.02,2354150,0,1
120911,259.24,266.26,259.01,265.33,2670471,1,0
90911,265.97,267.59,260.86,262.69,3269069,0,1
80911,267.17,269.82,266.22,267.75,2381025,1,1
70911,265.49,268.24,263.96,267.28,2758545,1,1
60911,255.66,261.64,255.51,261.35,2715977,1,1
20911,262.5,264.22,260.63,262.68,2402024,1,0
10911,270.64,272.19,265.87,266.52,2415607,0,0
310811,272.64,273.42,268.27,270.75,2693390,0,1
300811,269.36,271.77,265.67,270.62,2990176,1,1
290811,267.55,270,267.05,269.81,2338106,1,1
260811,260.26,265.49,256.83,263.69,3597309,1,0
250811,265.46,268.9,259.41,260.28,3297297,0,1
240811,259.92,265.26,258.87,261.91,3598264,1,1
230811,252,260.97,249.78,259.67,4347823,1,0
220811,252.25,253.75,247.51,249.33,4907175,0,0
190811,249.92,257.69,245.68,245.71,5411586,0,0
180811,262,262.71,250.5,252.69,6291368,0,0
170811,270.29,272.12,265.65,266.84,4079101,0,0
160811,276.49,276.5,265.42,269.77,6940503,0,1
150811,276.99,282.78,273.3,278.89,7145020,1,0
120811,285.03,285.54,280.48,282.17,3155376,0,1
110811,277.19,284.53,274.48,281.35,4832119,1,0
100811,280.97,282.34,274.14,274.78,5373697,0,1
90811,280.78,287.59,270.78,286.99,6470475,1,0
80811,281.77,284.78,272.45,273.28,7497701,0,0
50811,291.56,295.3,281.28,289.81,5930780,0,0
40811,297.55,299.72,289.02,289.05,4916432,0,1
30811,297.34,301.8,292.1,300.89,3825910,1,0
20811,303.3,299.71,292.1,297.37,4994139,0,0
10811,305.92,308.06,299.89,303.69,3968312,0,0
290711,302.42,307.79,302.15,302.15,4138101,0,1
280711,302.9,308.3,301.8,305.78,3109115,1,0
270711,308.9,310.79,302.68,303.91,3934890,0,1
260711,309.33,314.06,308.92,311.57,2343370,1,1
250711,306.99,313.02,306.81,309.8,3131952,1,1
220711,303,310.06,302.44,309.42,3531622,1,1
210711,297.31,304.33,297.3,303.8,3469850,1,0
200711,301.39,301.72,297.97,297.97,2229023,0,1
190711,298.37,302.64,298.06,301.58,2967816,1,1
180711,296.54,301.33,296.3,297.77,4469225,1,1
150711,299.05,300.43,294.37,299.11,13735983,1,0
140711,269.83,271.27,263.63,264.73,6649410,0,1
130711,268.77,272.27,268.51,269.4,2790771,1,1
120711,264.34,269.98,263.26,267.27,2841532,1,0
110711,264.35,268.26,263.01,263.9,2839996,0,0
80711,266.74,269.09,263.9,266.26,4770170,0,1
70711,270.77,275.62,268.21,273.57,3935660,1,1
60711,267.02,269.52,266.79,267.95,2695681,1,1
50711,262.91,267.97,262.91,266.49,3847351,1,1
10711,253.62,260.85,253.44,260.78,3636642,1,1
300611,251.25,253.59,251,253.44,2428510,1,1
290611,248.52,250.38,246.44,249.03,2342920,1,1
280611,242.25,248.35,242.25,247.07,2717364,1,1
270611,237.2,244.4,237,241.6,3444633,1,0
240611,240.58,240.62,236.75,237.68,3806587,0,0
230611,241.31,241.67,237.1,240.35,4802302,0,0
220611,245.97,246.42,243.61,243.75,2407972,0,1
210611,243.84,247.22,242.61,246.75,2765357,1,0
200611,242.74,243.36,239.85,242.53,3028639,0,0
170611,253.34,253.6,242.64,242.75,5251546,0,0
160611,251.66,254.32,248.58,250.44,2757216,0,0
150611,252.77,254.43,250.56,251.73,2073301,0,1
140611,254.33,257.3,253.75,254.44,2341461,1,0
130611,255.25,255.36,251.34,252.62,2427208,0,0
100611,257.3,258.6,254.9,255.01,2440475,0,0
90611,260.26,260.26,258.08,258.62,1689086,0,1
80611,258.52,260.88,258.15,259.84,1654097,1,0
70611,261.71,262.58,259.75,259.77,1907509,0,0
60611,263.18,263.67,259.88,260.79,1942088,0,1
30611,261.26,264.06,261.01,261.8,1748462,1,1
20611,264.05,265.42,261.5,264.29,2204422,1,0
10611,264.28,266.87,262.92,263.06,2957172,0,1
310511,262.76,264.79,262.01,264.77,2687858,1,1
270511,259.5,261.16,258.41,260.71,1746296,1,1
260511,259.11,261.32,257.76,259.32,2118981,1,1
250511,258.92,261.65,258.88,260.09,1301567,1,0
240511,260.44,262.24,259.33,259.39,1888538,0,1
230511,258.56,260.26,256.96,259.45,2252638,1,0
200511,266.17,266.26,261.83,262.28,2318873,0,0
190511,266.63,268.54,265.12,265.89,2471136,0,1
180511,265.03,265.43,263.11,265.17,1954293,1,1
170511,257.97,265.88,257.77,265.5,3304874,1,0
160511,263.42,263.9,258.46,259.47,2956554,0,0
130511,267.57,268.23,264.79,265.04,2107641,0,0
120511,267.89,268.74,265.72,267.79,1448203,0,0
110511,270.34,272.05,267.11,267.99,2338875,0,1
100511,270.27,272.49,269.04,271.6,2041355,1,1
90511,267.77,269.51,265.82,269.11,1947419,1,0
60511,269.34,271,267.86,267.92,2056186,0,1
50511,267.2,269.98,266.02,267.4,1997054,1,1
40511,267.85,269.77,266.78,268.16,2116955,1,0
30511,268.83,271.28,265.08,267.21,2081574,0,0
20511,273.12,273.14,268.83,269.55,2133972,0,1
290411,270.27,272.32,269.52,272.32,4228467,1,0
280411,269.3,269.89,267.31,269.25,2037378,0,0
270411,269.27,269.32,267.44,269.15,2297840,0,1
260411,263.52,268.99,262.87,266.68,3530591,1,0
250411,262.89,263.76,261.27,262.79,1629933,0,0
210411,264.01,264.4,261.46,262.81,2471056,0,0
200411,263.21,263.67,260.96,263.13,3059160,0,0
190411,265.24,265.71,260.71,261.03,2685395,0,1
180411,263.47,264.1,259.76,263.68,5041089,1,0
150411,272.92,273.15,265.3,265.62,14050013,0,1
140411,287.88,290.01,286.34,289.54,5456289,1,1
130411,288.04,289.09,286.16,288.43,2071646,1,0
120411,287.79,288.75,284.31,285.59,2085766,0,1
110411,288.39,289.34,286.79,288.97,1858382,1,0
80411,292.74,292.74,289.32,289.37,1902581,0,1
70411,288.15,290.61,287.38,290.29,2531975,1,1
60411,286.38,287.87,284.28,287.38,2668385,1,0
50411,290.83,291.04,283.12,284.83,6048187,0,0
40411,296.8,297.67,291.84,294.13,2054817,0,1
10411,294.67,297.89,294.67,296.2,2613266,1,1
310311,291.79,294.37,291.16,293.67,2031385,1,0
300311,292.48,293.04,290.58,291.21,1422475,0,1
290311,288.29,291.24,286.79,291.16,1605138,1,0
280311,291.33,292.79,287.64,287.97,2218910,0,0
250311,293.73,293.75,289.91,290.16,2859497,0,1
240311,293.01,294.49,289.69,293.74,2097978,1,1
230311,287.88,291.52,286.29,291.37,1816164,1,1
220311,288.92,289.9,286.54,288.95,1887185,1,1
210311,285.4,290.19,284.79,288.54,3022174,1,0
180311,282.6,284.28,280.15,280.81,3302850,0,0
170311,282.52,284.78,280.55,280.96,2899727,0,0
160311,284.29,285.18,275.92,278.83,3800712,0,1
150311,279.03,285.79,278.03,285.06,4006381,1,0
140311,286.69,289.43,284.29,285.28,2813969,0,0
110311,289.4,290.29,286.95,288.64,3029401,0,0
100311,293.01,293.6,290.01,290.44,3127211,0,1
90311,295.8,297.55,293.17,296.18,2150991,1,0
80311,296.76,299.29,295.4,296.45,2287771,0,0
70311,300.58,302.15,293.79,296.13,3461738,0,0
40311,304.47,304.79,300.4,300.61,3011542,0,1
30311,303.49,306.05,302.8,305.08,1949335,1,1
20311,300.2,303.3,297.89,300.7,2026933,1,0
10311,309.2,309.92,299.95,300.68,3323575,0,1
280211,305.3,308.55,304.31,307.01,2284336,1,0
250211,306.24,307.67,305.05,305.33,1935852,0,0
240211,306,306.85,300.98,304.71,2712959,0,1
230211,305.47,307.66,302.3,305.97,2891878,1,0
220211,310.33,312.78,304.19,305.41,3642208,0,1
180211,313.31,315.91,312.4,315.36,3217815,1,1
170211,310.94,313.94,310.45,312.94,1479175,1,0
160211,313.13,313.56,311.36,312.42,1686963,0,0
150211,313.97,315.36,311.86,312.39,2092614,0,1
140211,311.98,315.13,310.33,314.39,2131868,1,1
110211,307.2,312.81,306.81,312.56,2593390,1,1
100211,307.26,309.06,306.09,308.53,2336117,1,0
90211,308.74,310.03,306.48,308.56,1843394,0,1
80211,307.77,310.12,307.56,309.5,1696452,1,1
70211,305.38,309.5,304.91,307.46,1802017,1,1
40211,305.38,306.03,303.61,305.8,1552505,1,1
30211,305.04,306.03,303.37,305.38,1497474,1,1
20211,305.81,307.48,304.07,306.31,1760755,1,1
10211,302.55,306.98,301.86,305.83,2745862,1,0
310111,302.1,302.54,298.07,300.48,2810069,0,0
280111,309.84,310.49,300.18,300.8,4233962,0,0
